NP_code,-3.141592653589793,-2.8271189144917157,-2.5126451753936383,-2.198171436295561,-1.8836976971974837,-1.5692239580994063,-1.2547502190013289,-0.9402764799032517,-0.6258027408051743,-0.3113290017070969,0.0031447373909805343,0.31761847648905794,0.6320922155871354,0.9465659546852123,1.2610396937832897,1.5755134328813671,1.8899871719794445,2.204460911077522,2.5189346501755994,2.8334083892736768
NP1,-0.6696008248514423,-0.6771520907548485,-0.6182215789883085,-0.4985892776456674,-0.3299888923519338,-0.12895698778986525,0.08478894199509507,0.2902843933488946,0.4673740812322714,0.5986887981358185,0.671349010563273,0.678228101926089,0.6186513611962839,0.4984621595200738,0.32944882409626663,0.12818842234149486,-0.08557914037037612,-0.29088723859717025,-0.46759896315978633,-0.5983821777268613
NP15,-0.42518600904121384,-0.16427472480839178,0.11279060178848543,0.3788350109375737,0.6077644900260593,0.7771253113703354,0.8703063256423302,0.8781682069322645,0.7999398507835696,0.6432940052105814,0.4235947167016279,0.1623904027698402,-0.11469964736890537,-0.3804980489827468,-0.6089349182265009,-0.77760484328812,-0.8699644389258798,-0.8769549451335305,-0.7978907231572425,-0.6405265039160761
NP17,0.20524869109329907,0.18105298108106704,0.139079186913255,0.08344415779532297,0.019604656213507043,-0.04617784906162381,-0.10745131670417918,-0.15820595818821603,-0.19346368636174643,-0.20976637328815298,-0.20551502833410135,-0.1811266294364977,-0.13899322531561334,-0.08324731994726034,-0.019356550717418486,0.04641258519978192,0.10760935776402086,0.15823150081130655,0.19331392282406706,0.20941569014232855
NP19,-0.46486934027694055,-0.8028723795506951,-1.0620829175484472,-1.2170772174229498,-1.2526532186280899,-1.1653215765573421,-0.9636479024068996,-0.6674126358927686,-0.3056709516961359,0.08609701323820076,0.4694661018058716,0.8068349305970801,1.0651138868595633,1.2189706046026456,1.2533145989475256,1.1647773622661872,0.9620427521824602,0.6649952665119478,0.3027697435415444,-0.08910622419146087
NP21,0.40116323126973463,0.36306680345647974,0.28932088307965165,0.18715857450183054,0.06660010170408154,-0.06052998947995991,-0.18176259957387653,-0.2852070624028259,-0.36071739848008405,-0.40088744705113716,-0.4017772728344171,-0.36329960045628834,-0.2892283745433567,-0.1868286058861151,-0.06614380888668003,0.06098908056462038,0.1821006885333514,0.2853122169045591,0.36050053273318394,0.40029105946697474
NP32,-0.9812536888845648,-0.7098415391197896,-0.36871078631867943,0.00867998192926861,0.38531574434201366,0.7242555316796151,0.9922556493496573,1.1630302660765106,1.2198295654777462,1.1570825917880647,0.9809436570943515,0.7086887176860298,0.36702092378356,-0.010548463271394776,-0.38698690301111566,-0.7253727798830211,-0.9925167276180182,-1.1622168893008298,-1.2178288326221631,-1.1538980593834232
NP34,0.5953498219889386,0.5270146821811652,0.40693074440245414,0.2468760114193959,0.06254887822761737,-0.1279715887727504,-0.3059988722261752,-0.45407180392124236,-0.5576671809098981,-0.6066242218308002,-0.5961411507422487,-0.5272461621102745,-0.40669657403854437,-0.24631606093417763,-0.06183497076870223,0.1286525297396251,0.3064631566355228,0.454156991689723,0.5572480142898577,0.6056249108676404
NP36,0.06834095629632925,-0.05370868757290409,-0.17049721695162298,-0.2705698473984358,-0.34411131352427227,-0.3839085641291848,-0.38605822848434823,-0.3503494644639078,-0.28028463823942684,-0.18273580724321015,-0.0672706990381931,0.05478570495813034,0.17146193969772036,0.2713142347565032,0.34454893555246435,0.38398307886387173,0.3857489080397418,0.3496732280524673,0.2792943927115295,0.1815152579083011
NP38,0.44821386713521766,0.022196741702621377,-0.406041477063789,-0.7944985778883855,-1.1050741379099092,-1.307306466140929,-1.3813603292816468,-1.3199724195068705,-1.1291637499890266,-0.8276491053949211,-0.445001469288278,-0.01875146399927631,0.4092937059914583,0.7971507639057507,1.1067781399411973,1.3078071423392217,1.3805205617027414,1.3177865628315326,1.1257581852238994,0.8232698442443229
NP39,0.11657068793084108,0.018446209573405536,-0.08149894401888752,-0.17346201056748395,-0.24842312220104895,-0.2990299868767133,-0.3203190116012415,-0.3102021386648212,-0.2696716452998493,-0.20270281972400284,-0.11586405923918527,-0.017672632517267417,0.08224070617953211,0.17407631502268864,0.24882682737321418,0.299160607064322,0.32014084566500206,0.3097097716459929,0.26889047952707046,0.20168658331690276
NP43,0.0337916433511683,-0.03933203030925883,-0.1086012803565487,-0.16722208059712282,-0.20944481988243907,-0.23112823211717787,-0.23014557750570933,-0.20659323620466863,-0.16278125522063025,-0.10300677572655192,-0.03313256336682954,0.03998802010417184,0.10918320425364676,0.16766622737621928,0.20970099169830086,0.23116466797531027,0.22995206842570065,0.2061821265314534,0.16218623187364672,0.1022795641389529
NP45,0.6523377547611955,0.651971321856682,0.5875945716561297,0.4655216670358716,0.29772569144852323,0.10066431193305617,-0.10633441218757102,-0.30296775275110943,-0.46994963310150284,-0.5909022338141268,-0.653962352431007,-0.6529449631670976,-0.5879498530029617,-0.4653518344363267,-0.29717549483971273,-0.09991580789306555,0.10707971680682067,0.3035086649014166,0.47010500683762735,0.5905287373447683
NP47,0.31520352716707417,0.6836678283425559,0.9850460736569076,1.1897786577810305,1.2777851187744704,1.240433658244934,1.0813877603651647,0.8162468721544208,0.47101638761166664,0.07955700182460901,-0.3197363939823792,-0.6877005377820098,-0.9882449849749002,-1.1918919103331287,-1.2786673348662916,-1.2400602019823983,-1.0798571539778947,-0.8137711327958606,-0.46790023241626205,-0.07616796081950143
NP5,0.25638962214427347,0.43145555741266994,0.5641785480426509,0.6415409350554546,0.6559549059166019,0.6060067179405976,0.49659536017668193,0.33845205362140995,0.14708771785803337,-0.058728361913945704,-0.2588094529657057,-0.4335313183881205,-0.5657569900537676,-0.6425175867325683,-0.6562843203386906,-0.6057069301336949,-0.4957461182129702,-0.3371869968153031,-0.14558126923286396,0.060278103283198825
NP55,-0.38460509190046477,-0.6268998639204655,-0.807669648647859,-0.9091842894603765,-0.9214870865490679,-0.8433713641434029,-0.6824988229806077,-0.4546480698413458,-0.18216702943965643,0.10821897169820392,0.38802846312709016,0.6298173334601748,0.8098705876998599,0.9105283475493771,0.9219179572987586,0.8429223078856263,0.6812894045348845,0.4528724314279624,0.18007484893561543,-0.11034696951913366
