phase,NP1,NP15,NP17,NP19,NP21,NP32,NP34,NP36,NP38,NP39,NP43,NP45,NP47,NP5,NP55
0.7839057576464183,0.1131786566230039,0.8580830570024075,0.33320556528105416,0.6417245432253857,0.17932544807086792,0.9618787638854174,0.6659703464196416,0.25679523343036986,0.14428968825439925,0.5217005975886382,0.800435578133133,3.0178177536173247e-05,2.0168874675821184e-23,0.2982432929779057,0.28162613310192164
0.7845341390152729,0.11311505252116713,0.8580096576543208,0.33305914045482476,0.6415818515466702,0.17939404638115491,0.9618128905605505,0.6658802624581749,0.25676906322881876,0.14413307305847467,0.5214703597595005,0.8003542004015071,3.0096132069840542e-05,1.9979859017001684e-23,0.2981003562571914,0.28156524520235526
0.7851625203841279,0.11305149279864248,0.8579362096238023,0.3329127838971455,0.6414391417163471,0.17946267294897306,0.9617470007205753,0.6657901884480759,0.25674290743638395,0.14397659138999466,0.5212401370794854,0.8002728218218415,3.0014352187822313e-05,1.9792792889522864e-23,0.29795743530862334,0.2815043714361708
0.7857909017529829,0.11298797744586249,0.8578627129534278,0.3327664956323211,0.6412964138169783,0.17953132775956074,0.9616810943955187,0.6657001244241628,0.2567167660595317,0.1438202432449037,0.5210099297091093,0.8001914424282062,2.993283696917727e-05,1.9607654761674193e-23,0.29781453023160914,0.2814435118239225
0.7864192831218375,0.11292450645322945,0.8577891676857925,0.3326202756845705,0.6411536679310943,0.1796000107981198,0.9616151716154102,0.6656100704212352,0.2566906391047217,0.14366402861886296,0.5207797378087249,0.8001100622546611,2.9851585496310945e-05,1.942442335294806e-23,0.29767164112544,0.2813826663861444
0.7870476644906925,0.11286107981111561,0.8577155738635122,0.3324741240780262,0.6410109041411926,0.1796687220498156,0.9615492324102806,0.6655200264740743,0.25666452657840727,0.14350794750725004,0.5205495615385186,0.8000286813352567,2.9770596854962665e-05,1.9243077630971743e-23,0.29752876808929024,0.28132183514334996
0.7876760458595471,0.11279769750986327,0.8576419315292219,0.33232804083673545,0.6408681225297389,0.17973746149977668,0.961483276810163,0.6654299926174431,0.2566384284870354,0.14335199990516048,0.520319401058513,0.7999472997040339,2.9689870134194084e-05,1.906359680847984e-23,0.29738591122221797,0.28126101811603277
0.7883044272284021,0.11273435953978463,0.8575682407255765,0.3321820259846596,0.6407253231791664,0.17980622913309505,0.961417304845092,0.6653399688860858,0.2566123448370463,0.14319618580740742,0.5200892565285645,0.7998659173950233,2.960940442637593e-05,1.8885960340322686e-23,0.2972430706231643,0.28120021532466577
0.7889328085972571,0.11267106589116224,0.8574945014952511,0.33203607954567427,0.6405825061718764,0.1798750249348258,0.9613513165451048,0.6652499553147286,0.25658627563487396,0.14304050520852307,0.5198591281083651,0.7997845344422466,2.9529198827176302e-05,1.8710147920515294e-23,0.297100246390954,0.2811394267897021
0.7895611899661117,0.11260781655424884,0.8574207138809401,0.33189020154356996,0.6404396715902371,0.17994384888998738,0.9612853119402398,0.6651599519380793,0.25656022088694586,0.14288495810275872,0.519629015957441,0.7997031508797154,2.944925243554835e-05,1.8536139479321968e-23,0.2969574386242951,0.2810786525315742
0.7901895713349667,0.11254461151926717,0.8573468779253578,0.3317443920020511,0.6402968195165846,0.18001270098356162,0.9612192910605376,0.6650699587908266,0.25653418059968297,0.14272954448408512,0.5193989202351528,0.7996217667414314,2.9369564353717885e-05,1.836391518037762e-23,0.2968146474217781,0.2810178925706945
0.7908179527038217,0.11248145077641077,0.857272993671238,0.3315986509447373,0.6401539500332224,0.1800815812004931,0.9611532539360405,0.6649799759076418,0.2565081547794998,0.1425742643461938,0.5191688411006957,0.7995403820613868,2.9290133687171416e-05,1.8193455417847683e-23,0.29667187288187746,0.28095714692745494
0.7914463340726763,0.1124183343158433,0.8571990611613343,0.3314529783951629,0.6400110632224213,0.18015048952569,0.9610872005967928,0.6648900033231768,0.25648214343280457,0.14241911768249713,0.5189387787130996,0.7994589968735638,2.9210959544644038e-05,1.802474081362186e-23,0.2965291151029505,0.28089641562222767
0.7920747154415313,0.11235526212769899,0.8571250804384195,0.3313073743767769,0.6398681591664193,0.18021942594402343,0.9610211310728404,0.6648000410720657,0.2564561465659988,0.14226410448612856,0.5187087332312277,0.7993776112119352,2.9132041038107223e-05,1.785775221454423e-23,0.2963863741832374,0.28083569867536395
0.7927030968103859,0.11229223420208269,0.8570510515452864,0.3311618389129432,0.6397252379474218,0.18028839044032752,0.960955045394231,0.6647100891889238,0.25643016418547776,0.14210922474994409,0.5184787048137779,0.7992962251104635,2.9053377282757097e-05,1.7692470689678493e-23,0.29624365022086124,0.28077499610719553
0.7933314781792409,0.11222925052906978,0.8569769745247469,0.3310163720269408,0.6395822996476012,0.18035738299939966,0.9608889435910143,0.664620147708348,0.2564041962976303,0.1419544784665219,0.5182486936192818,0.7992148386031018,2.8974967397002082e-05,1.7528877527607565e-23,0.29610094331382814,0.28071430793803315
0.7939598595480959,0.11216631109870648,0.8569028494196325,0.3308709737419639,0.6394393443490972,0.1804264036060002,0.9608228256932415,0.6645302166649167,0.2563782429088387,0.14179986562816368,0.5180186998061052,0.7991334517237932,2.8896810502451377e-05,1.7366954233767447e-23,0.2959582535600272,0.2806536341881679
0.7945882409169505,0.11210341590100976,0.8568286762727941,0.33072564408112193,0.6392963721340166,0.18049545224485225,0.9607566917309658,0.66444029609319,0.2563523040254788,0.1416453862268949,0.5177887235324472,0.7990520645064711,2.881890572390291e-05,1.720668252781502e-23,0.29581558105723016,0.2805929748778705
0.7952166222858055,0.11204056492596728,0.8567544551271018,0.3305803830674392,0.6391533830844325,0.1805645289006423,0.9606905417342416,0.6643503860277091,0.2563263796539202,0.14149104025446493,0.5175587649563408,0.7989706769850587,2.874125218933137e-05,1.704804434102822e-23,0.2956729259030915,0.28053233002739114
0.7958450036546605,0.11197775816353787,0.8566801860254452,0.330435190723856,0.6390103772823857,0.1806336335580197,0.9606243757331256,0.6642604865029971,0.2563004698005259,0.14133682770234848,0.5173288242356526,0.7988892891934696,2.8663849029876657e-05,1.6891021813740155e-23,0.29553028819514837,0.2804716996569601
0.7964733850235151,0.11191499560365115,0.8566058690107332,0.3302900670732279,0.6388673548098837,0.18070276620159625,0.960558193757676,0.6641705975535583,0.25627457447165247,0.14118274856174562,0.5170989015280829,0.7988079011656075,2.8586695379832076e-05,1.6735597292804993e-23,0.2953876680308207,0.28041108378678736
0.7971017663923701,0.11185227723620787,0.8565315041258935,0.33014501213832564,0.6387243157489001,0.18077192681594725,0.9604919958379523,0.6640807192138787,0.2562486936736502,0.14102880282358218,0.5168689969911643,0.7987265129353662,2.8509790376632365e-05,1.6581753329095324e-23,0.29524506550741086,0.2803504824370626
0.7977301477612246,0.11178960305107997,0.8564570914138738,0.33000002594183625,0.6385812601813761,0.18084111538561057,0.9604257820040161,0.6639908515184256,0.25622282741286284,0.14087499047851107,0.516639110782264,0.7986451245366296,2.8433133160842647e-05,1.642947267503311e-23,0.29510248072210415,0.2802898956279555
0.7983585291300797,0.11172697303811033,0.8563826309176401,0.329855108506362,0.6384381881892187,0.18091033189508673,0.9603595522859303,0.6639009945016477,0.25619697569562777,0.14072131151691175,0.516409243058581,0.7985637360032715,2.835672287614602e-05,1.6278738282148308e-23,0.2949599137719675,0.28022932337961504
0.7989869104989347,0.11166438718711352,0.8563081226801779,0.32971025985442115,0.6382950998543022,0.18097957632883954,0.9602933067137597,0.6638111481979755,0.25617113852827594,0.14056776592889186,0.5161793939771484,0.7984823473691557,2.8280558669332774e-05,1.6129533298671808e-23,0.29481736475395115,0.2801687657121704
0.7996152918677892,0.11160184548787515,0.8562335667444919,0.32956548000844815,0.6381519952584671,0.181048848671295,0.9602270453175705,0.6637213126418204,0.2561453159171319,0.14041435370428745,0.5159495636948318,0.7984009586681367,2.8204639690288346e-05,1.598184106715676e-23,0.29467483376488735,0.28010822264573076
0.8002436732366442,0.11153934793015222,0.8561589631536055,0.3294207689907931,0.6380088744835201,0.18111814890684225,0.9601607681274306,0.6636314878675756,0.25611950786851373,0.1402610748326629,0.5157197523683293,0.7983195699340581,2.812896509198188e-05,1.5835645122129303e-23,0.29453232090149045,0.28004769420038444
0.8008720546054988,0.11147689450367342,0.8560843119505613,0.32927612682372254,0.6378657376112347,0.18118747701983284,0.9600944751734093,0.6635416739096158,0.2560937143887334,0.14010792930331262,0.5154899601541725,0.7982381812007541,2.8053534030455234e-05,1.5690929187771346e-23,0.2943898262603577,0.27998718039619996
0.8015004359743538,0.11141448519813862,0.8560096131784208,0.3291315535294188,0.6377225847233501,0.1812568329945813,0.9600281664855773,0.6634518708022968,0.2560679354840962,0.13995491710526042,0.5152601872087246,0.7981567925020487,2.797834566481083e-05,1.5547677175629307e-23,0.294247349937968,0.2799266812532258
