wavelet,-3.141592653589793,-2.8271189144917157,-2.5126451753936383,-2.198171436295561,-1.8836976971974837,-1.5692239580994063,-1.2547502190013289,-0.9402764799032517,-0.6258027408051743,-0.3113290017070969,0.0031447373909805343,0.31761847648905794,0.6320922155871354,0.9465659546852123,1.2610396937832897,1.5755134328813671,1.8899871719794445,2.204460911077522,2.5189346501755994,2.8334083892736768,3.141592653589793,3.4560663926878705,3.770540131785948,4.085013870884025,4.399487609982103,4.71396134908018,5.028435088178258,5.342908827276334,5.657382566374412,5.971856305472489,6.286330044570567,6.600803783668644,6.915277522766722,7.2297512618647986,7.544225000962876,7.858698740060953,8.173172479159032,8.487646218257108,8.802119957355185,9.116593696453263
3.0,0.9995518645120756,0.9999327228112768,0.9999791027106123,0.9999767875358647,0.9982295137715849,0.7594538589704924,0.011384659125588196,0.00023989381218113067,4.7437831377404935e-06,7.790359456175314e-08,3.0908526982720606e-09,1.6918570012073053e-09,3.347748137441318e-09,8.269654049787062e-08,1.4982701185682008e-05,0.016577963722329742,0.25184646702771246,0.7608212547923592,0.9739312177529255,0.9972747337288036,0.9995518645120756,0.9999327228112768,0.9999791027106123,0.9999767875358647,0.9982295137715849,0.7594538589704924,0.011384659125588196,0.00023989381218113067,4.7437831377404935e-06,7.790359456175314e-08,3.0908526982720606e-09,1.6918570012073053e-09,3.347748137441318e-09,8.269654049787062e-08,1.4982701185682008e-05,0.016577963722329742,0.25184646702771246,0.7608212547923592,0.9739312177529255,0.9972747337288036
3.4660580906168192,0.9996927423371688,0.9999247253727805,0.9999644716784809,0.9999388576714543,0.9974627275321566,0.6819474916642674,0.005497103441830785,0.00016203499317071405,2.025694583490204e-06,3.104354457268492e-08,3.211977517709272e-09,4.37465995733415e-10,3.102151340168709e-10,5.002679022309788e-08,1.4115108265670818e-05,0.018173180904262693,0.3164136522019767,0.8529395164308815,0.986781529749109,0.9983045341237018,0.9996927423371688,0.9999247253727805,0.9999644716784809,0.9999388576714543,0.9974627275321566,0.6819474916642674,0.005497103441830785,0.00016203499317071405,2.025694583490204e-06,3.104354457268492e-08,3.211977517709272e-09,4.37465995733415e-10,3.102151340168709e-10,5.002679022309788e-08,1.4115108265670818e-05,0.018173180904262693,0.3164136522019767,0.8529395164308815,0.986781529749109,0.9983045341237018
4.004519562510102,0.9995004034380418,0.9999471012121616,0.9999890341722782,0.9999822354269979,0.9988471593780623,0.6861795480987112,0.0029002970568863615,4.7341480822261746e-05,2.599580497954469e-07,4.482716897772042e-09,5.603734310255872e-10,1.9604232254009847e-10,7.51770623098511e-11,1.2441482338088554e-09,1.060575570508037e-05,0.017548829709304638,0.3963858082380344,0.8529355441143424,0.9781042295586004,0.996828677239069,0.9995004034380418,0.9999471012121616,0.9999890341722782,0.9999822354269979,0.9988471593780623,0.6861795480987112,0.0029002970568863615,4.7341480822261746e-05,2.599580497954469e-07,4.482716897772042e-09,5.603734310255872e-10,1.9604232254009847e-10,7.51770623098511e-11,1.2441482338088554e-09,1.060575570508037e-05,0.017548829709304638,0.3963858082380344,0.8529355441143424,0.9781042295586004,0.996828677239069
4.626632476223822,0.9996676477939608,0.9999649518464119,0.9999939336225173,0.9999891912175178,0.9987155215568841,0.5240921792632873,0.0007676844901784799,3.175232397935845e-06,9.692731789097808e-09,2.155489322646223e-10,1.3889078877700015e-11,5.477251398854736e-12,2.163884148135319e-12,3.6793741321724685e-11,4.851488934862478e-07,0.006637996730353013,0.38421951437534074,0.8661937656081855,0.9825521898781909,0.9980131761765744,0.9996676477939608,0.9999649518464119,0.9999939336225173,0.9999891912175178,0.9987155215568841,0.5240921792632873,0.0007676844901784799,3.175232397935845e-06,9.692731789097808e-09,2.155489322646223e-10,1.3889078877700015e-11,5.477251398854736e-12,2.163884148135319e-12,3.6793741321724685e-11,4.851488934862478e-07,0.006637996730353013,0.38421951437534074,0.8661937656081855,0.9825521898781909,0.9980131761765744
5.345392308842037,0.9997311235138612,0.9999210166021698,0.9999751418968952,0.9999743589876752,0.9974522249211633,0.4627499192576719,0.00012978443442762926,1.333378116289732e-07,7.851322159295534e-10,2.981905345704708e-11,1.9163419974709246e-12,4.2424768048551857e-13,2.626442410831054e-13,8.147921730047404e-13,7.888395630057187e-09,0.0014680784968925911,0.4082533713545732,0.910733492679496,0.9924128225833826,0.9989137934218656,0.9997311235138612,0.9999210166021698,0.9999751418968952,0.9999743589876752,0.9974522249211633,0.4627499192576719,0.00012978443442762926,1.333378116289732e-07,7.851322159295534e-10,2.981905345704708e-11,1.9163419974709246e-12,4.2424768048551857e-13,2.626442410831054e-13,8.147921730047404e-13,7.888395630057187e-09,0.0014680784968925911,0.4082533713545732,0.910733492679496,0.9924128225833826,0.9989137934218656
6.175813419860951,0.9993067958358295,0.999713800443594,0.9999246198302056,0.9999537478724118,0.9989336590768287,0.5936002297143423,4.6303160093034885e-05,8.780872002671311e-08,8.155411693191253e-11,7.744646385980249e-12,1.0143672731173703e-12,2.1798251969804752e-13,9.874795685681747e-14,1.9026591872839975e-13,3.470672143665299e-10,0.0001474446306251809,0.37904902849057537,0.9368828509061475,0.993803199765454,0.9980487175224597,0.9993067958358295,0.999713800443594,0.9999246198302056,0.9999537478724118,0.9989336590768287,0.5936002297143423,4.6303160093034885e-05,8.780872002671311e-08,8.155411693191253e-11,7.744646385980249e-12,1.0143672731173703e-12,2.1798251969804752e-13,9.874795685681747e-14,1.9026591872839975e-13,3.470672143665299e-10,0.0001474446306251809,0.37904902849057537,0.9368828509061475,0.993803199765454,0.9980487175224597
7.135242690016327,0.999200499931577,0.9998556395247752,0.9999803878351721,0.9999891445210628,0.999813932406072,0.7269754462066524,2.148355352782636e-05,2.2523225127267618e-08,9.996948606686872e-11,3.1367970809379197e-12,7.001767115225218e-13,2.761401627816401e-13,1.9505712263233253e-13,5.081941732225312e-13,1.0266633802105572e-09,4.219265339083007e-05,0.47924144543623026,0.966990745695875,0.9943874251401664,0.997221809861058,0.999200499931577,0.9998556395247752,0.9999803878351721,0.9999891445210628,0.999813932406072,0.7269754462066524,2.148355352782636e-05,2.2523225127267618e-08,9.996948606686872e-11,3.1367970809379197e-12,7.001767115225218e-13,2.761401627816401e-13,1.9505712263233253e-13,5.081941732225312e-13,1.0266633802105572e-09,4.219265339083007e-05,0.47924144543623026,0.966990745695875,0.9943874251401664,0.997221809861058
8.243721884748533,0.9997815735636081,0.9999853748061167,0.9999986192987478,0.9999988561190817,0.9999302297990974,0.6743081017379444,1.118236289672256e-05,5.417091998553108e-09,1.1781350974589697e-10,7.207717324439505e-12,1.1912646627580975e-12,5.43190883495959e-13,7.905108702783965e-13,8.579404471293107e-12,3.5425214255692143e-09,6.467063133175539e-05,0.5573977951415006,0.9685160161601842,0.9938837858950246,0.9985604290037555,0.9997815735636081,0.9999853748061167,0.9999986192987478,0.9999988561190817,0.9999302297990974,0.6743081017379444,1.118236289672256e-05,5.417091998553108e-09,1.1781350974589697e-10,7.207717324439505e-12,1.1912646627580975e-12,5.43190883495959e-13,7.905108702783965e-13,8.579404471293107e-12,3.5425214255692143e-09,6.467063133175539e-05,0.5573977951415006,0.9685160161601842,0.9938837858950246,0.9985604290037555
9.524406311809196,0.9999323951471345,0.9999937420429634,0.9999990868711931,0.9999983053590121,0.9997269255554487,0.34523330660242907,1.3396317807528109e-05,1.6413659125984341e-09,4.5497964730482597e-11,4.7839083314922775e-12,1.9516778751650185e-12,1.4846758078887812e-12,2.767089823405781e-12,2.547503448346569e-11,7.53678750031569e-09,0.0006486845698974362,0.6294115016165731,0.97064536141507,0.9952074700287106,0.999228973684538,0.9999323951471345,0.9999937420429634,0.9999990868711931,0.9999983053590121,0.9997269255554487,0.34523330660242907,1.3396317807528109e-05,1.6413659125984341e-09,4.5497964730482597e-11,4.7839083314922775e-12,1.9516778751650185e-12,1.4846758078887812e-12,2.767089823405781e-12,2.547503448346569e-11,7.53678750031569e-09,0.0006486845698974362,0.6294115016165731,0.97064536141507,0.9952074700287106,0.999228973684538
